% time	cellId	Interference
0.275929	4	1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 1.03335e-18 
0.275929	11	1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 1.85439e-17 
0.276929	3	5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 5.14706e-20 
0.276929	8	5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 5.68252e-18 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 1.26219e-15 
0.276929	10	1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 1.85098e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 6.87723e-18 
0.276929	12	2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.2612e-16 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 2.92644e-18 
0.277929	3	1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.12404e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 1.00501e-16 
0.277929	6	1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 1.56044e-15 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 2.24891e-17 
0.277929	5	5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 5.35643e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 9.26389e-18 
0.277929	8	6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 6.93644e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 3.37902e-16 
0.277929	4	2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.98775e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 2.56615e-18 
0.277929	2	6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 6.19933e-18 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 3.378e-17 
0.278929	3	1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 1.74107e-17 
0.278929	4	2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 2.451e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 1.21907e-18 
0.279929	3	3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 3.42888e-19 
0.279929	9	1.94382e-18 1.94382e-18 1.94382e-18 1.94382e-18 1.94382e-18 1.94382e-18 1.94382e-18 1.94382e-18 1.94382e-18 1.94382e-18 1.94382e-18 1.94382e-18 1.94382e-18 1.94382e-18 1.94382e-18 1.94382e-18 3.60024e-18 3.60024e-18 3.60024e-18 3.60024e-18 3.60024e-18 3.60024e-18 3.60024e-18 3.60024e-18 3.60024e-18 3.60024e-18 3.60024e-18 3.60024e-18 3.60024e-18 3.60024e-18 3.60024e-18 3.60024e-18 2.84991e-18 2.84991e-18 2.84991e-18 2.84991e-18 2.84991e-18 2.84991e-18 2.84991e-18 2.84991e-18 2.84991e-18 2.84991e-18 2.84991e-18 2.84991e-18 2.84991e-18 2.84991e-18 2.84991e-18 2.84991e-18 3.13405e-20 3.13405e-20 
0.279929	10	9.10314e-18 9.10314e-18 9.10314e-18 9.10314e-18 9.10314e-18 9.10314e-18 9.10314e-18 9.10314e-18 9.10314e-18 9.10314e-18 9.10314e-18 9.10314e-18 9.10314e-18 9.10314e-18 9.10314e-18 9.10314e-18 2.65003e-15 2.65003e-15 2.65003e-15 2.65003e-15 2.65003e-15 2.65003e-15 2.65003e-15 2.65003e-15 2.65003e-15 2.65003e-15 2.65003e-15 2.65003e-15 2.65003e-15 2.65003e-15 2.65003e-15 2.65003e-15 1.13015e-17 1.13015e-17 1.13015e-17 1.13015e-17 1.13015e-17 1.13015e-17 1.13015e-17 1.13015e-17 1.13015e-17 1.13015e-17 1.13015e-17 1.13015e-17 1.13015e-17 1.13015e-17 1.13015e-17 1.13015e-17 2.00588e-20 2.00588e-20 
0.279929	7	7.32693e-16 7.32693e-16 7.32693e-16 7.32693e-16 7.32693e-16 7.32693e-16 7.32693e-16 7.32693e-16 7.32693e-16 7.32693e-16 7.32693e-16 7.32693e-16 7.32693e-16 7.32693e-16 7.32693e-16 7.32693e-16 7.7551e-18 7.7551e-18 7.7551e-18 7.7551e-18 7.7551e-18 7.7551e-18 7.7551e-18 7.7551e-18 7.7551e-18 7.7551e-18 7.7551e-18 7.7551e-18 7.7551e-18 7.7551e-18 7.7551e-18 7.7551e-18 4.19405e-15 4.19405e-15 4.19405e-15 4.19405e-15 4.19405e-15 4.19405e-15 4.19405e-15 4.19405e-15 4.19405e-15 4.19405e-15 4.19405e-15 4.19405e-15 4.19405e-15 4.19405e-15 4.19405e-15 4.19405e-15 7.74101e-20 7.74101e-20 
0.280929	3	9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 9.26008e-17 
0.280929	6	9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 9.46681e-18 
0.280929	5	4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 4.51862e-18 
0.280929	4	7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 7.56515e-17 
0.281929	4	5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 5.526e-19 
0.281929	13	2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 2.18068e-15 
0.281929	11	4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 4.91505e-19 
0.282929	3	1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.01718e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 1.35856e-16 
0.282929	1	2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.31645e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 2.90839e-18 
0.282929	5	5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 5.95779e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 6.16544e-17 
0.282929	10	4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 4.97068e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 3.76242e-16 
0.282929	2	5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 5.17575e-18 
0.282929	13	5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.16891e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 5.31001e-17 
0.283929	3	4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 4.13184e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 1.46412e-19 
0.283929	10	2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 2.49844e-16 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 1.96258e-18 
0.283929	7	3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 3.87352e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 6.91733e-18 
