% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
479	3	53	35	0	28	645	1	0	1	0
479	3	25	37	0	28	373	0	1	1	0
480	3	34	4	0	4	51	0	1	1	0
480	3	10	5	0	2	32	0	1	1	0
480	3	8	29	0	28	549	0	1	1	0
480	3	14	34	0	28	549	0	1	1	0
480	3	33	38	0	28	549	0	1	0	0
480	4	23	5	0	10	549	0	1	1	0
481	3	59	6	0	28	373	0	1	1	0
481	3	60	17	0	28	549	2	0	1	0
481	3	9	19	0	28	549	3	0	1	0
481	3	3	20	0	28	549	1	0	0	0
481	3	8	29	0	28	549	3	0	1	0
481	3	58	30	0	28	549	2	0	1	0
481	4	30	4	0	14	807	0	1	1	0
482	3	54	7	0	28	749	1	0	0	0
482	3	32	22	0	28	749	1	0	0	0
482	3	26	23	0	28	749	1	0	0	0
482	3	52	32	0	28	549	0	1	0	0
482	3	53	35	0	28	549	0	1	0	0
482	1	2	1	0	12	1239	0	1	1	0
482	5	12	4	0	20	2673	0	1	0	0
482	2	37	2	0	10	549	0	1	1	0
482	2	39	3	0	12	621	0	1	1	0
483	3	56	21	0	28	749	0	1	1	0
483	3	28	28	0	28	749	0	1	1	0
483	3	1	39	0	28	749	0	1	1	0
483	7	42	3	0	2	87	0	1	1	0
484	3	60	17	0	28	645	1	0	0	0
484	3	3	20	0	28	549	0	1	0	0
484	3	58	30	0	28	645	1	0	0	0
484	3	25	37	0	28	469	2	0	0	0
484	3	33	38	0	28	469	2	0	0	0
484	1	5	2	0	10	1095	0	1	1	0
485	3	54	7	0	28	749	0	1	0	0
485	3	32	22	0	28	749	0	1	0	0
485	3	26	23	0	28	749	0	1	0	0
485	5	18	2	0	6	645	0	1	1	0
485	4	21	1	0	10	549	0	1	1	0
486	3	15	8	0	28	645	0	1	1	0
486	3	31	24	0	28	645	0	1	1	0
486	3	13	31	0	28	645	0	1	1	0
486	3	40	33	0	28	645	0	1	1	0
487	3	60	17	0	28	749	0	1	0	0
487	3	58	30	0	28	749	0	1	0	0
487	3	33	38	0	28	549	1	0	0	0
487	5	11	3	0	10	549	0	1	1	0
487	5	51	5	0	16	967	0	1	1	0
487	2	35	1	0	4	453	0	1	1	0
488	3	49	18	0	28	935	0	1	0	0
488	3	3	20	0	28	549	2	0	1	0
488	4	24	3	0	14	807	0	1	1	0
489	3	34	4	0	4	32	0	1	1	0
489	3	10	5	0	2	22	0	1	1	0
489	3	54	7	0	28	749	2	0	0	0
489	3	9	19	0	28	373	0	1	0	0
489	3	32	22	0	28	749	2	0	0	0
489	3	52	32	0	28	549	1	0	0	0
489	3	53	35	0	28	549	1	0	0	0
489	3	25	37	0	28	373	0	1	0	0
489	5	12	4	0	20	2673	1	0	1	0
490	3	34	4	0	4	51	0	1	1	0
490	3	10	5	0	2	32	0	1	1	0
490	3	8	29	0	28	549	0	1	1	0
490	3	14	34	0	28	549	0	1	1	0
490	3	33	38	0	28	549	0	1	0	0
490	4	23	5	0	10	549	0	1	1	0
491	3	59	6	0	28	373	0	1	1	0
491	3	60	17	0	28	645	2	0	1	0
491	3	3	20	0	28	549	1	0	0	0
491	3	58	30	0	28	645	2	0	1	0
491	3	25	37	0	28	469	3	0	1	0
491	3	33	38	0	28	469	3	0	1	0
491	4	30	4	0	14	807	0	1	1	0
492	3	54	7	0	28	749	1	0	0	0
492	3	32	22	0	28	749	1	0	0	0
492	3	26	23	0	28	749	1	0	0	0
492	3	52	32	0	28	549	0	1	0	0
492	3	53	35	0	28	549	0	1	0	0
492	1	2	1	0	12	1239	0	1	1	0
492	5	12	4	0	20	2673	0	1	0	0
492	2	37	2	0	10	549	0	1	1	0
492	2	39	3	0	10	549	0	1	1	0
493	3	56	21	0	28	749	0	1	1	0
493	3	28	28	0	28	749	0	1	1	0
493	3	1	39	0	28	749	0	1	1	0
493	7	42	3	0	2	87	0	1	1	0
494	3	60	17	0	28	749	1	0	0	0
494	3	3	20	0	28	645	0	1	0	0
494	3	58	30	0	28	749	1	0	0	0
494	3	33	38	0	28	549	2	0	0	0
494	1	5	2	0	12	1239	0	1	1	0
495	3	54	7	0	28	645	0	1	0	0
495	3	49	18	0	28	935	1	0	0	0
495	3	32	22	0	28	645	0	1	0	0
495	3	26	23	0	28	645	0	1	0	0
495	5	18	2	0	6	645	0	1	1	0
495	4	21	1	0	10	549	0	1	1	0
496	3	54	7	0	28	749	3	0	1	0
496	3	15	8	0	28	373	0	1	1	0
496	3	9	19	0	28	373	1	0	1	0
496	3	32	22	0	28	749	3	0	1	0
496	3	31	24	0	28	373	0	1	1	0
496	3	13	31	0	28	373	0	1	1	0
496	3	40	33	0	28	373	0	1	0	0
496	3	25	37	0	28	373	1	0	1	0
497	3	60	17	0	28	749	0	1	0	0
497	3	58	30	0	28	749	0	1	0	0
497	3	33	38	0	28	549	1	0	0	0
497	5	11	3	0	18	1143	0	1	1	0
497	5	51	5	0	16	967	0	1	1	0
497	2	35	1	0	4	453	0	1	1	0
498	3	49	18	0	28	749	0	1	1	0
498	3	3	20	0	28	549	2	0	1	0
498	4	24	3	0	14	807	0	1	1	0
499	3	54	7	0	28	749	2	0	0	0
499	3	9	19	0	28	277	0	1	0	0
499	3	32	22	0	28	749	2	0	0	0
499	3	26	23	0	28	749	2	0	0	0
499	3	52	32	0	28	549	1	0	0	0
499	3	53	35	0	28	549	1	0	0	0
499	3	25	37	0	28	277	0	1	0	0
499	3	33	38	0	28	277	0	1	0	0
499	5	12	4	0	20	2673	1	0	1	0
500	3	34	4	0	4	61	0	1	1	0
500	3	10	5	0	2	37	0	1	1	0
500	3	8	29	0	28	645	0	1	1	0
500	3	14	34	0	28	645	0	1	1	0
500	4	23	5	0	10	549	0	1	1	0
501	3	10	5	0	2	22	0	1	1	0
501	3	59	6	0	28	373	0	1	1	0
501	3	60	17	0	28	749	2	0	1	0
501	3	3	20	0	28	645	1	0	1	0
501	3	58	30	0	28	749	2	0	1	0
501	3	52	32	0	28	373	0	1	0	0
501	3	33	38	0	28	549	3	0	1	0
501	4	30	4	0	14	807	0	1	1	0
502	3	54	7	0	28	645	1	0	0	0
502	3	49	18	0	28	935	2	0	0	0
502	3	32	22	0	28	645	1	0	0	0
502	3	26	23	0	28	645	1	0	0	0
502	3	53	35	0	28	549	0	1	0	0
502	1	2	1	0	12	1239	0	1	1	0
502	5	19	1	0	0	85	0	1	0	0
502	5	12	4	0	20	1335	0	1	0	0
502	2	37	2	0	10	549	0	1	1	0
502	2	39	3	0	10	549	0	1	1	0
503	3	56	21	0	28	749	0	1	1	0
503	3	28	28	0	28	749	0	1	1	0
503	3	1	39	0	28	749	0	1	1	0
503	7	42	3	0	2	87	0	1	1	0
504	3	60	17	0	28	749	1	0	0	0
504	3	3	20	0	28	645	0	1	0	0
504	3	58	30	0	28	749	1	0	0	0
504	3	33	38	0	28	549	2	0	0	0
504	1	5	2	0	12	1239	0	1	1	0
505	3	54	7	0	28	749	0	1	0	0
505	3	32	22	0	28	749	0	1	0	0
505	3	26	23	0	28	749	0	1	0	0
505	5	18	2	0	6	645	0	1	1	0
505	4	21	1	0	10	549	0	1	1	0
506	3	54	7	0	28	749	3	0	1	0
506	3	9	19	0	28	277	1	0	1	0
506	3	32	22	0	28	749	3	0	1	0
506	3	26	23	0	28	749	3	0	1	0
506	3	52	32	0	28	549	2	0	1	0
506	3	53	35	0	28	549	2	0	1	0
506	3	25	37	0	28	277	1	0	1	0
506	3	33	38	0	28	277	1	0	1	0
507	3	15	8	0	28	469	0	1	0	0
507	3	60	17	0	28	469	0	1	0	0
507	3	31	24	0	28	469	0	1	0	0
507	3	58	30	0	28	469	0	1	0	0
507	3	13	31	0	28	469	0	1	0	0
507	3	40	33	0	28	469	0	1	0	0
507	5	11	3	0	18	1143	0	1	1	0
507	5	51	5	0	16	967	0	1	1	0
507	2	35	1	0	4	453	0	1	1	0
508	3	49	18	0	28	1095	0	1	1	0
508	4	24	3	0	14	807	0	1	1	0
509	3	34	4	0	4	26	0	1	1	0
509	3	10	5	0	2	18	0	1	1	0
509	3	54	7	0	28	645	2	0	1	0
509	3	49	18	0	28	935	3	0	0	0
509	3	32	22	0	28	645	2	0	1	0
509	3	26	23	0	28	645	2	0	1	0
509	3	53	35	0	28	549	1	0	0	0
509	5	12	4	0	20	1335	1	0	1	0
510	3	34	4	0	4	41	0	1	1	0
510	3	10	5	0	2	26	0	1	1	0
510	3	9	19	0	28	469	0	1	0	0
510	3	8	29	0	28	469	0	1	0	0
510	3	14	34	0	28	469	0	1	0	0
510	3	25	37	0	28	469	0	1	0	0
510	3	33	38	0	28	469	0	1	0	0
510	4	23	5	0	10	549	0	1	1	0
511	3	59	6	0	28	373	0	1	0	0
511	3	60	17	0	28	749	2	0	1	0
511	3	3	20	0	28	645	1	0	0	0
511	3	58	30	0	28	749	2	0	1	0
511	3	52	32	0	28	373	0	1	0	0
511	3	53	35	0	28	373	0	1	0	0
511	3	33	38	0	28	549	3	0	1	0
511	4	30	4	0	14	807	0	1	1	0
512	3	10	5	0	2	37	0	1	1	0
512	3	54	7	0	28	749	1	0	0	0
512	3	32	22	0	28	749	1	0	0	0
512	3	26	23	0	28	749	1	0	0	0
512	1	2	1	0	12	1239	0	1	1	0
512	5	19	1	0	0	85	0	1	0	0
512	5	12	4	0	20	1335	0	1	1	0
512	2	37	2	0	10	549	0	1	1	0
512	2	39	3	0	10	549	0	1	1	0
513	3	56	21	0	28	749	0	1	1	0
513	3	28	28	0	28	749	0	1	1	0
513	3	1	39	0	28	749	0	1	1	0
513	7	42	3	0	2	87	0	1	1	0
514	3	15	8	0	28	469	1	0	0	0
514	3	60	17	0	28	469	1	0	0	0
514	3	3	20	0	28	469	0	1	0	0
514	3	31	24	0	28	469	1	0	0	0
514	3	58	30	0	28	469	1	0	0	0
514	3	13	31	0	28	469	1	0	0	0
514	1	5	2	0	12	1239	0	1	1	0
515	3	54	7	0	28	749	0	1	0	0
515	3	32	22	0	28	749	0	1	0	0
515	3	26	23	0	28	749	0	1	0	0
515	5	18	2	0	6	645	0	1	1	0
515	4	21	1	0	10	549	0	1	1	0
516	3	15	8	0	28	549	0	1	1	0
516	3	31	24	0	28	549	0	1	1	0
516	3	13	31	0	28	549	0	1	1	0
516	3	40	33	0	28	549	0	1	0	0
516	3	53	35	0	28	549	2	0	1	0
517	3	60	17	0	28	469	0	1	0	0
517	3	9	19	0	28	469	1	0	0	0
517	3	8	29	0	28	469	1	0	0	0
517	3	58	30	0	28	469	0	1	0	0
517	3	14	34	0	28	469	1	0	0	0
517	3	25	37	0	28	469	1	0	0	0
517	3	33	38	0	28	469	1	0	0	0
517	5	11	3	0	18	1143	0	1	1	0
517	5	51	5	0	16	967	0	1	1	0
517	2	35	1	0	4	453	0	1	1	0
518	3	59	6	0	28	373	1	0	0	0
518	3	3	20	0	28	645	2	0	1	0
518	3	52	32	0	28	373	1	0	0	0
518	4	24	3	0	14	807	0	1	1	0
519	3	34	4	0	4	32	0	1	1	0
519	3	54	7	0	28	749	2	0	1	0
519	3	49	18	0	28	373	0	1	1	0
519	3	9	19	0	28	373	0	1	1	0
519	3	32	22	0	28	749	2	0	1	0
519	3	25	37	0	28	373	0	1	1	0
519	3	33	38	0	28	373	0	1	1	0
520	3	34	4	0	4	61	0	1	1	0
520	3	10	5	0	2	37	0	1	1	0
520	3	8	29	0	28	645	0	1	0	0
520	3	14	34	0	28	645	0	1	0	0
520	4	23	5	0	10	549	0	1	1	0
521	3	10	5	0	2	18	0	1	0	0
521	3	59	6	0	28	277	0	1	0	0
521	3	15	8	0	28	469	2	0	0	0
521	3	60	17	0	28	469	2	0	0	0
521	3	3	20	0	28	469	1	0	0	0
521	3	31	24	0	28	469	2	0	0	0
521	3	58	30	0	28	469	2	0	0	0
521	3	13	31	0	28	469	2	0	0	0
521	3	52	32	0	28	277	0	1	0	0
521	3	53	35	0	28	277	0	1	0	0
521	5	19	1	0	0	173	0	1	1	0
521	4	30	4	0	14	807	0	1	1	0
522	3	10	5	0	2	37	0	1	1	0
522	3	54	7	0	28	749	1	0	0	0
522	3	32	22	0	28	749	1	0	0	0
522	3	26	23	0	28	749	1	0	0	0
522	1	2	1	0	12	1239	0	1	1	0
522	5	19	1	0	0	85	0	1	0	0
522	5	12	4	0	20	1335	0	1	1	0
522	2	37	2	0	10	549	0	1	1	0
522	2	39	3	0	10	549	0	1	1	0
523	3	56	21	0	28	749	0	1	1	0
523	3	28	28	0	28	749	0	1	1	0
523	3	1	39	0	28	749	0	1	1	0
523	7	42	3	0	2	87	0	1	1	0
524	3	60	17	0	28	469	1	0	0	0
524	3	9	19	0	28	469	2	0	0	0
524	3	8	29	0	28	469	2	0	0	0
524	3	58	30	0	28	469	1	0	0	0
524	3	14	34	0	28	469	2	0	0	0
524	3	25	37	0	28	469	2	0	0	0
524	3	33	38	0	28	469	2	0	0	0
524	1	5	2	0	12	1239	0	1	1	0
525	3	59	6	0	28	373	2	0	1	0
525	3	54	7	0	28	469	0	1	0	0
525	3	3	20	0	28	469	0	1	0	0
525	3	32	22	0	28	469	0	1	0	0
525	3	26	23	0	28	469	0	1	0	0
525	3	52	32	0	28	373	2	0	1	0
525	5	18	2	0	6	645	0	1	1	0
525	4	21	1	0	10	549	0	1	1	0
526	3	15	8	0	28	645	0	1	1	0
526	3	31	24	0	28	645	0	1	1	0
526	3	13	31	0	28	645	0	1	1	0
526	3	40	33	0	28	645	0	1	0	0
527	3	60	17	0	28	645	0	1	0	0
527	3	8	29	0	28	645	1	0	0	0
527	3	58	30	0	28	645	0	1	0	0
527	3	14	34	0	28	645	1	0	0	0
527	5	11	3	0	18	1143	0	1	1	0
527	5	51	5	0	16	967	0	1	1	0
527	2	35	1	0	4	453	0	1	1	0
528	3	59	6	0	28	277	1	0	0	0
528	3	15	8	0	28	469	3	0	0	0
528	3	60	17	0	28	469	3	0	0	0
528	3	3	20	0	28	469	2	0	1	0
528	3	31	24	0	28	469	3	0	0	0
528	3	58	30	0	28	469	3	0	1	0
528	3	13	31	0	28	469	3	0	1	0
528	3	53	35	0	28	277	1	0	1	0
528	4	24	3	0	14	807	0	1	1	0
529	3	34	4	0	4	32	0	1	1	0
529	3	10	5	0	2	22	0	1	1	0
529	3	54	7	0	28	749	2	0	1	0
529	3	49	18	0	28	373	0	1	1	0
529	3	9	19	0	28	373	0	1	1	0
529	3	32	22	0	28	749	2	0	1	0
529	3	25	37	0	28	373	0	1	1	0
529	3	33	38	0	28	373	0	1	1	0
530	3	34	4	0	4	61	0	1	1	0
530	3	10	5	0	2	37	0	1	0	0
530	3	8	29	0	28	645	0	1	1	0
530	3	14	34	0	28	645	0	1	1	0
530	4	23	5	0	10	549	0	1	1	0
531	3	59	6	0	28	277	0	1	1	0
531	3	60	17	0	28	469	2	0	1	0
531	3	9	19	0	28	469	3	0	1	0
531	3	8	29	0	28	469	3	0	1	0
531	3	58	30	0	28	469	2	0	1	0
531	3	52	32	0	28	277	0	1	0	0
531	3	14	34	0	28	469	3	0	1	0
531	3	53	35	0	28	277	0	1	1	0
531	3	25	37	0	28	469	3	0	1	0
531	3	33	38	0	28	469	3	0	1	0
531	4	30	4	0	14	807	0	1	1	0
532	3	54	7	0	28	469	1	0	0	0
532	3	3	20	0	28	469	1	0	0	0
532	3	32	22	0	28	469	1	0	0	0
532	3	26	23	0	28	469	1	0	0	0
532	1	2	1	0	12	1239	0	1	1	0
532	5	12	4	0	20	2673	0	1	1	0
532	2	37	2	0	10	549	0	1	1	0
532	2	39	3	0	10	549	0	1	1	0
533	3	56	21	0	28	749	0	1	1	0
533	3	28	28	0	28	749	0	1	1	0
533	3	1	39	0	28	749	0	1	1	0
533	7	42	3	0	2	87	0	1	1	0
534	3	60	17	0	28	645	1	0	0	0
534	3	8	29	0	28	645	2	0	0	0
534	3	58	30	0	28	645	1	0	0	0
534	3	14	34	0	28	645	2	0	0	0
534	1	5	2	0	12	1239	0	1	1	0
535	3	59	6	0	28	277	2	0	0	0
535	3	54	7	0	28	549	0	1	0	0
535	3	3	20	0	28	549	0	1	0	0
535	3	32	22	0	28	549	0	1	0	0
535	3	26	23	0	28	549	0	1	0	0
535	5	18	2	0	6	645	0	1	1	0
535	4	21	1	0	10	549	0	1	1	0
536	3	15	8	0	28	645	0	1	1	0
536	3	31	24	0	28	645	0	1	1	0
536	3	13	31	0	28	645	0	1	1	0
536	3	40	33	0	28	645	0	1	0	0
537	3	60	17	0	28	935	0	1	0	0
537	3	58	30	0	28	935	0	1	0	0
537	5	11	3	0	18	1143	0	1	1	0
537	5	51	5	0	16	967	0	1	1	0
537	2	35	1	0	4	453	0	1	1	0
538	3	49	18	0	28	1095	0	1	0	0
538	4	24	3	0	14	807	0	1	1	0
539	3	54	7	0	28	469	2	0	1	0
539	3	9	19	0	28	373	0	1	1	0
539	3	3	20	0	28	469	2	0	1	0
539	3	32	22	0	28	469	2	0	1	0
539	3	26	23	0	28	469	2	0	1	0
539	3	25	37	0	28	373	0	1	1	0
539	3	33	38	0	28	373	0	1	1	0
540	3	34	4	0	4	61	0	1	1	0
540	3	10	5	0	2	37	0	1	0	0
540	3	8	29	0	28	645	0	1	0	0
540	3	14	34	0	28	645	0	1	0	0
540	4	23	5	0	10	549	0	1	1	0
541	3	10	5	0	2	22	0	1	1	0
541	3	59	6	0	28	373	0	1	1	0
541	3	60	17	0	28	645	2	0	1	0
541	3	8	29	0	28	645	3	0	1	0
541	3	58	30	0	28	645	2	0	1	0
541	3	52	32	0	28	373	0	1	0	0
541	3	14	34	0	28	645	3	0	1	0
541	3	53	35	0	28	373	0	1	1	0
541	4	30	4	0	14	807	0	1	1	0
542	3	59	6	0	28	277	3	0	0	0
542	3	54	7	0	28	549	1	0	0	0
542	3	3	20	0	28	549	1	0	0	0
542	3	32	22	0	28	549	1	0	0	0
542	3	26	23	0	28	549	1	0	0	0
542	1	2	1	0	12	1239	0	1	1	0
542	5	19	1	0	0	85	0	1	0	0
542	5	12	4	0	20	1335	0	1	0	0
542	2	37	2	0	10	549	0	1	1	0
542	2	39	3	0	10	549	0	1	1	0
543	3	56	21	0	28	749	0	1	1	0
543	3	28	28	0	28	749	0	1	1	0
543	3	1	39	0	28	749	0	1	1	0
543	7	42	3	0	2	87	0	1	1	0
544	3	60	17	0	28	935	1	0	0	0
544	3	3	20	0	28	749	0	1	0	0
544	3	58	30	0	28	935	1	0	0	0
544	1	5	2	0	12	1239	0	1	1	0
545	3	54	7	0	28	645	0	1	0	0
545	3	49	18	0	28	1095	1	0	0	0
545	3	32	22	0	28	645	0	1	0	0
545	3	26	23	0	28	277	0	1	0	0
545	5	18	2	0	6	645	0	1	1	0
545	4	21	1	0	10	549	0	1	1	0
546	3	15	8	0	28	645	0	1	1	0
546	3	31	24	0	28	645	0	1	1	0
546	3	13	31	0	28	645	0	1	1	0
546	3	40	33	0	28	645	0	1	0	0
547	3	60	17	0	28	645	0	1	0	0
547	3	8	29	0	28	645	1	0	0	0
547	3	58	30	0	28	645	0	1	0	0
547	3	14	34	0	28	645	1	0	0	0
547	5	11	3	0	18	1143	0	1	1	0
547	5	51	5	0	16	967	0	1	1	0
547	2	35	1	0	4	453	0	1	1	0
548	3	49	18	0	28	1095	0	1	1	0
548	4	24	3	0	14	807	0	1	1	0
549	3	34	4	0	4	32	0	1	1	0
549	3	10	5	0	2	22	0	1	0	0
549	3	54	7	0	28	549	2	0	1	0
549	3	3	20	0	28	549	2	0	0	0
549	3	32	22	0	28	549	2	0	0	0
549	3	25	37	0	28	373	0	1	0	0
549	3	33	38	0	28	373	0	1	0	0
549	5	12	4	0	20	1335	1	0	1	0
550	3	34	4	0	4	51	0	1	0	0
550	3	10	5	0	2	32	0	1	1	0
550	3	9	19	0	28	549	0	1	0	0
550	3	8	29	0	28	549	0	1	0	0
550	3	14	34	0	28	549	0	1	0	0
550	5	19	1	0	0	173	0	1	1	0
550	4	23	5	0	10	549	0	1	1	0
551	3	60	17	0	28	935	2	0	1	0
551	3	3	20	0	28	749	1	0	1	0
551	3	58	30	0	28	935	2	0	1	0
551	3	52	32	0	28	469	0	1	0	0
551	3	53	35	0	28	469	0	1	0	0
551	4	30	4	0	14	807	0	1	1	0
552	3	10	5	0	2	32	0	1	1	0
552	3	59	6	0	28	549	0	1	0	0
552	3	54	7	0	28	645	1	0	0	0
552	3	49	18	0	28	1095	2	0	0	0
552	3	32	22	0	28	645	1	0	0	0
552	1	2	1	0	12	1239	0	1	1	0
552	5	19	1	0	0	85	0	1	0	0
552	5	12	4	0	20	1335	0	1	0	0
552	2	37	2	0	10	549	0	1	1	0
552	2	39	3	0	10	549	0	1	1	0
553	3	56	21	0	28	749	0	1	1	0
553	3	28	28	0	28	749	0	1	1	0
553	3	1	39	0	28	749	0	1	1	0
553	7	42	3	0	2	87	0	1	1	0
554	3	60	17	0	28	645	1	0	0	0
554	3	8	29	0	28	645	2	0	0	0
554	3	58	30	0	28	645	1	0	0	0
554	3	14	34	0	28	645	2	0	1	0
554	1	5	2	0	12	1239	0	1	1	0
555	3	54	7	0	28	645	0	1	0	0
555	3	3	20	0	28	645	0	1	0	0
555	3	32	22	0	28	645	0	1	0	0
555	3	26	23	0	28	645	0	1	0	0
555	5	18	2	0	6	645	0	1	1	0
555	4	21	1	0	10	549	0	1	1	0
556	3	15	8	0	28	373	0	1	1	0
556	3	3	20	0	28	549	3	0	1	0
556	3	32	22	0	28	549	3	0	1	0
556	3	31	24	0	28	373	0	1	1	0
556	3	13	31	0	28	373	0	1	1	0
556	3	40	33	0	28	373	0	1	0	0
556	3	25	37	0	28	373	1	0	1	0
556	3	33	38	0	28	373	1	0	1	0
557	3	34	4	0	4	51	1	0	1	0
557	3	60	17	0	28	469	0	1	0	0
557	3	9	19	0	28	549	1	0	0	0
557	3	8	29	0	28	549	1	0	0	0
557	3	58	30	0	28	469	0	1	0	0
557	3	40	33	0	28	469	0	1	0	0
557	3	14	34	0	28	549	1	0	0	0
557	5	11	3	0	18	1143	0	1	1	0
557	5	51	5	0	16	967	0	1	1	0
557	2	35	1	0	4	453	0	1	1	0
558	3	49	18	0	28	749	0	1	0	0
558	3	52	32	0	28	469	1	0	0	0
558	3	53	35	0	28	469	1	0	0	0
558	4	24	3	0	14	807	0	1	1	0
559	3	59	6	0	28	549	1	0	0	0
559	3	54	7	0	28	645	2	0	1	0
559	3	49	18	0	28	1095	3	0	0	0
559	3	9	19	0	28	373	0	1	0	0
559	3	32	22	0	28	645	2	0	1	0
559	3	25	37	0	28	373	0	1	0	0
559	3	33	38	0	28	373	0	1	0	0
559	5	12	4	0	20	1335	1	0	1	0
560	3	34	4	0	4	61	0	1	1	0
560	3	10	5	0	2	37	0	1	1	0
560	3	8	29	0	28	645	0	1	1	0
560	3	14	34	0	28	645	0	1	1	0
560	4	23	5	0	10	549	0	1	1	0
561	3	10	5	0	2	26	0	1	0	0
561	3	59	6	0	28	469	0	1	1	0
561	3	60	17	0	28	645	2	0	1	0
561	3	8	29	0	28	645	3	0	1	0
561	3	58	30	0	28	645	2	0	1	0
561	4	30	4	0	14	807	0	1	1	0
562	3	54	7	0	28	645	1	0	0	0
562	3	3	20	0	28	645	1	0	0	0
562	3	32	22	0	28	645	1	0	0	0
562	3	26	23	0	28	645	1	0	0	0
562	3	52	32	0	28	469	0	1	0	0
562	3	53	35	0	28	469	0	1	0	0
562	1	2	1	0	12	1239	0	1	1	0
562	5	12	4	0	20	2673	0	1	0	0
562	2	37	2	0	10	549	0	1	1	0
562	2	39	3	0	10	549	0	1	1	0
563	3	10	5	0	2	37	0	1	1	0
563	3	56	21	0	28	645	0	1	1	0
563	3	28	28	0	28	645	0	1	1	0
563	3	1	39	0	28	645	0	1	1	0
563	7	42	3	0	2	87	0	1	1	0
564	3	10	5	0	2	26	0	1	1	0
564	3	60	17	0	28	469	1	0	0	0
564	3	9	19	0	28	549	2	0	0	0
564	3	3	20	0	28	469	0	1	0	0
564	3	8	29	0	28	549	2	0	0	0
564	3	58	30	0	28	469	1	0	0	0
564	3	14	34	0	28	549	2	0	0	0
564	1	5	2	0	12	1239	0	1	1	0
565	3	54	7	0	28	549	0	1	0	0
565	3	49	18	0	28	749	1	0	0	0
565	3	32	22	0	28	549	0	1	0	0
565	3	26	23	0	28	549	0	1	0	0
565	3	53	35	0	28	469	2	0	1	0
565	5	18	2	0	6	645	0	1	1	0
565	4	21	1	0	10	549	0	1	1	0
566	3	59	6	0	28	549	2	0	1	0
566	3	15	8	0	28	373	0	1	1	0
566	3	9	19	0	28	373	1	0	1	0
566	3	31	24	0	28	373	0	1	1	0
566	3	13	31	0	28	373	0	1	1	0
566	3	40	33	0	28	373	0	1	0	0
566	3	25	37	0	28	373	1	0	1	0
566	3	33	38	0	28	373	1	0	1	0
567	3	60	17	0	28	749	0	1	0	0
567	3	58	30	0	28	749	0	1	0	0
567	3	40	33	0	28	749	0	1	0	0
567	5	11	3	0	18	1143	0	1	1	0
567	5	51	5	0	16	967	0	1	1	0
567	2	35	1	0	4	453	0	1	1	0
568	3	49	18	0	28	1095	0	1	1	0
568	4	24	3	0	14	807	0	1	1	0
569	3	34	4	0	4	26	0	1	1	0
569	3	54	7	0	28	645	2	0	0	0
569	3	3	20	0	28	645	2	0	0	0
569	3	32	22	0	28	645	2	0	0	0
569	3	26	23	0	28	645	2	0	0	0
569	3	52	32	0	28	469	1	0	0	0
569	3	53	35	0	28	469	1	0	0	0
569	5	12	4	0	20	2673	1	0	1	0
570	3	34	4	0	4	41	0	1	1	0
570	3	10	5	0	2	26	0	1	1	0
570	3	9	19	0	28	469	0	1	0	0
570	3	8	29	0	28	469	0	1	0	0
570	3	14	34	0	28	469	0	1	0	0
570	3	25	37	0	28	469	0	1	0	0
570	3	33	38	0	28	469	0	1	1	0
570	4	23	5	0	10	549	0	1	1	0
571	3	10	5	0	2	18	0	1	0	0
571	3	59	6	0	28	277	0	1	1	0
571	3	60	17	0	28	469	2	0	1	0
571	3	9	19	0	28	549	3	0	0	0
571	3	3	20	0	28	469	1	0	1	0
571	3	8	29	0	28	549	3	0	0	0
571	3	58	30	0	28	469	2	0	1	0
571	3	52	32	0	28	277	0	1	0	0
571	3	14	34	0	28	549	3	0	0	0
571	3	53	35	0	28	277	0	1	1	0
571	4	30	4	0	14	807	0	1	1	0
572	3	10	5	0	2	32	0	1	1	0
572	3	54	7	0	28	549	1	0	0	0
572	3	49	18	0	28	749	2	0	0	0
572	3	32	22	0	28	549	1	0	0	0
572	3	26	23	0	28	549	1	0	0	0
572	1	2	1	0	12	1239	0	1	1	0
572	5	19	1	0	0	85	0	1	0	0
572	5	12	4	0	20	1335	0	1	0	0
572	2	37	2	0	10	549	0	1	1	0
572	2	39	3	0	10	549	0	1	1	0
573	3	10	5	0	2	37	0	1	1	0
573	3	56	21	0	28	645	0	1	1	0
573	3	28	28	0	28	645	0	1	1	0
573	3	1	39	0	28	645	0	1	1	0
573	7	42	3	0	2	87	0	1	1	0
574	3	60	17	0	28	749	1	0	0	0
574	3	3	20	0	28	749	0	1	0	0
574	3	58	30	0	28	749	1	0	0	0
574	1	5	2	0	12	1239	0	1	1	0
575	3	54	7	0	28	749	0	1	0	0
575	3	32	22	0	28	749	0	1	0	0
575	3	26	23	0	28	749	0	1	0	0
575	5	18	2	0	6	645	0	1	1	0
575	4	21	1	0	10	549	0	1	1	0
576	3	54	7	0	28	645	3	0	1	0
576	3	15	8	0	28	373	0	1	1	0
576	3	3	20	0	28	645	3	0	1	0
576	3	32	22	0	28	645	3	0	1	0
576	3	26	23	0	28	645	3	0	1	0
576	3	53	35	0	28	469	2	0	1	0
577	3	9	19	0	28	469	1	0	0	0
577	3	31	24	0	28	373	0	1	0	0
577	3	8	29	0	28	469	1	0	0	0
577	3	58	30	0	28	373	0	1	0	0
